,주소,lat,lng
3000,서울특별시 강동구 양재대로110길 28,37.5351002,127.140826
3004,서울특별시 강동구 양재대로122가길 14,37.5425632,127.1427513
3007,서울특별시 강동구 명일로26길 20,37.5420863,127.148452
3008,서울특별시 강동구 양재대로113길 50,37.5388104,127.1373221
3011,서울특별시 강동구 천중로54길 9-14,37.5397758,127.1457999
3013,서울특별시 강동구 양재대로112길 17,37.5367554,127.1408274
3014,서울특별시 강동구 양재대로111길 54,37.5378543,127.1365716
3015,서울특별시 강동구 천중로 253,37.5413756,127.1482293
3028,서울특별시 강동구 천중로50길 11-12,37.5400721,127.143289
3029,서울특별시 강동구 천중로42길 70,37.5382271,127.1392501
3031,서울특별시 강동구 천호대로175길 10,37.5363356,127.136982
3042,서울특별시 강동구 진황도로 87,37.5363563,127.1362663
3064,서울특별시 강동구 명일로17길 18,37.5387003,127.1452317
3065,서울특별시 강동구 양재대로112길 77,37.5361605,127.1440273
3067,서울특별시 강동구 진황도로 100,37.5353382,127.1373813
3073,서울특별시 강동구 성안로 176,37.5384632,127.1363009
3074,서울특별시 강동구 천호대로173길 50,37.5372159,127.1363899
3077,서울특별시 강동구 진황도로49길 64,37.5350776,127.1434242
3078,서울특별시 강동구 천호대로 1231,37.5365973,127.1472302
3079,서울특별시 강동구 천중로53길 6,37.5425944,127.1456735
3093,서울특별시 강동구 천중로49가길 56,37.5395001,127.1460497
3111,서울특별시 강동구 천호대로197길 84,37.5395032,127.1477244
3113,서울특별시 강동구 천중로49길 20,37.5417709,127.1430874
3114,서울특별시 강동구 천중로44길 40,37.5393469,127.1396027
3115,서울특별시 강동구 진황도로 151-5,37.5326461,127.1417446
3116,서울특별시 강동구 진황도로 145,37.5330761,127.1412792
3118,서울특별시 강동구 풍성로61길 10,37.5289631,127.1377353
3120,서울특별시 강동구 양재대로102길 11,37.5327414,127.1389885
3122,서울특별시 강동구 천호대로186길 23-11,37.5326307,127.1428435
3124,서울특별시 강동구 양재대로102길 44,37.5320843,127.1406954
3125,서울특별시 강동구 진황도로61길 18,37.5287327,127.1444584
3128,서울특별시 강동구 천호대로188길 26,37.5329357,127.1430414
3129,서울특별시 강동구 명일로 172,37.5341192,127.146446
3145,서울특별시 강동구 명일로 113,37.5293172,127.1424367
3152,서울특별시 강동구 풍성로65길 21,37.5292276,127.1394113
3153,서울특별시 강동구 명일로10가길 24,37.5324694,127.1457101
3154,서울특별시 강동구 천호대로 1156-20,37.5327141,127.1393282
3157,서울특별시 강동구 명일로12길 56,37.5328482,127.147885
3162,서울특별시 강동구 천호대로 1162,37.5334028,127.1406034
3164,서울특별시 강동구 양재대로96길 79,37.5291205,127.1417805
3171,서울특별시 강동구 명일로 102,37.5278875,127.1427122
3182,서울특별시 강동구 진황도로 212,37.5272708,127.1437884
3184,서울특별시 강동구 양재대로 1404-10,37.531047,127.1385689
3186,서울특별시 강동구 명일로 152,37.5324367,127.144424
3187,서울특별시 강동구 명일로 143,37.5316937,127.1433633
3189,서울특별시 강동구 천호대로 1176,37.5334717,127.1420226
3192,서울특별시 강동구 동남로49길 60-5,37.5332363,127.145595
3200,서울특별시 강동구 풍성로63길 4,37.5284392,127.1389146
3201,서울특별시 강동구 천호대로182길 12-6,37.5328894,127.1400186
3202,서울특별시 강동구 천호대로 1240,37.5355401,127.1481916
3213,서울특별시 강동구 천호대로198길 36,37.5336909,127.1480383
3219,서울특별시 강동구 동남로49길 57,37.5318428,127.1465296
3225,서울특별시 강동구 풍성로65길 34,37.5294029,127.1404592
3228,서울특별시 강동구 진황도로 211,37.5272054,127.1450857
3235,서울특별시 강동구 진황도로61길 7,37.5295973,127.1435276
3241,서울특별시 강동구 상암로47길 38,37.5480969,127.1444137
3242,서울특별시 강동구 상암로 251,37.5477835,127.1508034
3258,서울특별시 강동구 양재대로130길 36,37.545707,127.1451177
3259,서울특별시 강동구 동남로71길 38,37.5520193,127.1540691
3261,서울특별시 강동구 상암로49길 12-8,37.5468983,127.1453837
3262,서울특별시 강동구 양재대로 1650,37.5532127,127.1454379
3293,서울특별시 강동구 상암로51길 54,37.5488601,127.1467895
3294,서울특별시 강동구 상암로51길 61,37.5488625,127.1462428
3326,서울특별시 강동구 고덕로62길 76,37.5512718,127.1518548
3334,서울특별시 강동구 동남로73길 26,37.553266,127.1547657
3336,서울특별시 강동구 상암로 224,37.546105,127.1472079
3340,서울특별시 강동구 상암로 225,37.547216,127.1475845
3348,서울특별시 강동구 명일로 376,37.5519837,127.1506075
3350,서울특별시 강동구 고덕로 210,37.5521991,127.1484932
3391,서울특별시 강동구 고덕로62길 29,37.5537151,127.1538145
3399,서울특별시 강동구 고덕로62길 126,37.5494674,127.1519171
3400,서울특별시 강동구 고덕로 240,37.5538859,127.1520017
3410,서울특별시 강동구 상암로 210-32,37.5452295,127.1457558
3412,서울특별시 강동구 고덕로38길 34-9,37.5529176,127.1420668
3414,서울특별시 강동구 양재대로147길 40,37.5525268,127.1418551
3415,서울특별시 강동구 상암로47길 80-16,37.5499275,127.1451239
3417,서울특별시 강동구 천중로49길 101,37.5454049,127.1443392
3419,서울특별시 강동구 천중로49길 91,37.5449673,127.1440081
3420,서울특별시 강동구 상암로 199,37.5466102,127.1446672
3422,서울특별시 강동구 동남로71길 19,37.5503962,127.1551501
3428,서울특별시 강동구 상암로47길 33,37.5479487,127.1439921
3429,서울특별시 강동구 동남로71길 41,37.5503714,127.1535795
3433,서울특별시 강동구 양재대로134길 87,37.5483935,127.1487967
3442,서울특별시 강동구 상암로49길 13,37.546919,127.1443876
3443,서울특별시 강동구 상암로79길 88,37.5472591,127.1673479
3472,서울특별시 강동구 상일로 74,37.5525612,127.1752562
3483,서울특별시 강동구 고덕로80길 99,37.5532829,127.1655094
3511,서울특별시 강동구 고덕로80길 134,37.5510278,127.1647808
3529,서울특별시 강동구 고덕로 360,37.5564275,127.1656328
3574,서울특별시 강동구 상일로 55,37.551205,127.17229
3588,서울특별시 강동구 상암로81길 7,37.5459816,127.1675395
3592,서울특별시 강동구 구천면로 557,37.550417,127.1595919
3601,서울특별시 강동구 천호대로 1120,37.534426,127.1356131
3605,서울특별시 강동구 강동대로53길 32,37.5241702,127.1321667
3607,서울특별시 강동구 강동대로53길 43,37.5247221,127.1318571
3611,서울특별시 강동구 성안로 11-10,37.5253783,127.128951
3612,서울특별시 강동구 천호대로176길 10-12,37.5338593,127.135623
3613,서울특별시 강동구 풍성로53길 40,37.5310633,127.1353713
3616,서울특별시 강동구 성안로 7-7,37.5246785,127.1286321
3618,서울특별시 강동구 성내로6가길 98,37.5259715,127.127049
3619,서울특별시 강동구 천호옛14길 28-39,37.5351763,127.1276105
3620,서울특별시 강동구 천호대로176길 10-20,37.5343162,127.1352557
3621,서울특별시 강동구 성내로8길 22,37.5287059,127.1228774
3625,서울특별시 강동구 성내로 91,37.5273276,127.1321866
3627,서울특별시 강동구 양재대로81길 76,37.5244156,127.1305019
3628,서울특별시 강동구 양재대로91나길 94,37.5246947,127.130588
3631,서울특별시 강동구 천호대로 1044-12,37.5365367,127.1277112
3632,서울특별시 강동구 양재대로95길 74,37.5313728,127.1330981
3634,서울특별시 강동구 풍성로54길 12-11,37.5287415,127.1329407
3636,서울특별시 강동구 양재대로91길 47,37.528253,127.1332903
3638,서울특별시 강동구 성내로6가길 29,37.5275875,127.1239382
3639,서울특별시 강동구 풍성로 203,37.5297424,127.1346365
3640,서울특별시 강동구 풍성로 196,37.5293785,127.133059
3642,서울특별시 강동구 천호옛6길 15,37.532857,127.1238172
3648,서울특별시 강동구 성내로18길 13,37.526127,127.1291923
3650,서울특별시 강동구 양재대로87길 18,37.5258247,127.1341511
3652,서울특별시 강동구 성내로6다길 42,37.5265258,127.1237775
3653,서울특별시 강동구 양재대로85길 55,37.5244558,127.1315513
3654,서울특별시 강동구 양재대로91나길 44,37.5267528,127.1315756
3656,서울특별시 강동구 성내로6다길 115,37.5250926,127.1276001
3657,서울특별시 강동구 천호대로174길 32,37.5334955,127.134179
3658,서울특별시 강동구 성내로14길 18,37.5271274,127.1265434
3661,서울특별시 강동구 천호대로168길 58,37.5332725,127.1312918
3663,서울특별시 강동구 천호대로168길 51,37.5332725,127.1312918
3666,서울특별시 강동구 풍성로37길 55,37.5342381,127.1266133
3669,서울특별시 강동구 천호대로162길 35,37.5352704,127.128389
3670,서울특별시 강동구 올림픽로62길 39,37.5367269,127.1249119
3671,서울특별시 강동구 풍성로 128,37.5312336,127.1263066
3673,서울특별시 강동구 풍성로38길 22,37.5310534,127.1244837
3674,서울특별시 강동구 풍성로 127,37.5318427,127.1261818
3697,서울특별시 강동구 성내로 54,37.5282534,127.1258911
3699,서울특별시 강동구 풍성로 114-1,37.5316767,127.1246993
3708,서울특별시 강동구 양재대로91가길 70,37.525179,127.1328462
3709,서울특별시 강동구 양재대로81길 16,37.522873,127.1333141
3712,서울특별시 강동구 올림픽로 568-12,37.5317856,127.1216443
3714,서울특별시 강동구 강동대로 143-40,37.527432,127.1213209
3715,서울특별시 강동구 천호대로 1078,37.5358332,127.1312791
3717,서울특별시 강동구 천호대로174길 16,37.5341286,127.1346186
3719,서울특별시 강동구 성내로 64,37.5276906,127.1269046
3809,서울특별시 강동구 천호대로 1092,37.5351713,127.1325631
3830,서울특별시 강동구 강동대로53길 49,37.5250133,127.132003
3833,서울특별시 강동구 성내로6다길 15,37.5272062,127.1228316
3840,서울특별시 강동구 강동대로55길 36,37.5237625,127.1333389
3841,서울특별시 강동구 성내로 80,37.5263118,127.1284917
3851,서울특별시 강동구 성안로 18,37.5253797,127.1297542
3852,서울특별시 강동구 양재대로101길 46,37.5328162,127.1351667
3853,서울특별시 강동구 양재대로101길 51-16,37.5321404,127.1343146
3855,서울특별시 강동구 양재대로101길 51-10,37.5323429,127.1344027
3856,서울특별시 강동구 천호대로162길 73,37.5333811,127.1278068
3859,서울특별시 강동구 천호대로162길 34,37.5353667,127.1278968
3864,서울특별시 강동구 강동대로 217,37.5233719,127.1304586
3865,서울특별시 강동구 풍성로55길 52,37.5313864,127.1361754
3866,서울특별시 강동구 강동대로51길 75,37.5269425,127.1309138
3867,서울특별시 강동구 풍성로45길 18,37.5312816,127.1303781
3868,서울특별시 강동구 양재대로95길 53,37.5304759,127.1336595
3869,서울특별시 강동구 풍성로 188,37.5305788,127.1316457
3922,서울특별시 강동구 천호대로168길 25,37.5343165,127.1323489
3932,서울특별시 강동구 올림픽로 572,37.5323014,127.1217027
3934,서울특별시 강동구 성내로18길 41,37.5250759,127.1283899
3935,서울특별시 강동구 성내로6가길 42,37.5271594,127.124286
3936,서울특별시 강동구 풍성로52길 14,37.529332,127.132117
3937,서울특별시 강동구 풍성로53길 12-18,37.529748,127.135029
3938,서울특별시 강동구 천호옛길 30,37.5318215,127.1229563
3939,서울특별시 강동구 강동대로 143-48,37.5276352,127.1208965
3940,서울특별시 강동구 강동대로 187,37.5247893,127.1274079
3941,서울특별시 강동구 양재대로89길 16,37.526853,127.1346721
3942,서울특별시 강동구 풍성로 91,37.5328608,127.1225278
3943,서울특별시 강동구 강동대로51길 12,37.5240327,127.1300097
3944,서울특별시 강동구 양재대로85길 60,37.525327,127.1315355
3945,서울특별시 강동구 양재대로81길 90,37.5246278,127.1298297
3946,서울특별시 강동구 풍성로 191,37.5300794,127.133285
3947,서울특별시 강동구 풍성로54길 7,37.5289172,127.1341708
3948,서울특별시 강동구 양재대로95길 60,37.530928,127.1337527
3949,서울특별시 강동구 천호대로176길 10-10,37.5341153,127.135757
3958,서울특별시 강동구 성내로6길 34-15,37.5284862,127.1213153
3959,서울특별시 강동구 천호옛12길 27,37.5351532,127.1267972
3965,서울특별시 강동구 강동대로 155,37.5261025,127.1242882
3966,서울특별시 강동구 강동대로 177,37.5251705,127.1264418
3969,서울특별시 강동구 강동대로 171,37.525401,127.1259345
3970,서울특별시 강동구 강동대로55길 39,37.5240768,127.1329416
3971,서울특별시 강동구 고덕로 64,37.5545493,127.1323181
3973,서울특별시 강동구 상암로23길 28,37.5482588,127.1349758
3975,서울특별시 강동구 고덕로25길 13-11,37.555309,127.1357704
3977,서울특별시 강동구 올림픽로104길 17,37.5557022,127.130658
3978,서울특별시 강동구 고덕로 52,37.5544844,127.1305918
3980,서울특별시 강동구 암사19길 45,37.5529739,127.1415116
3982,서울특별시 강동구 상암로 41,37.5481259,127.1410557
3983,서울특별시 강동구 고덕로 52-11,37.5538317,127.1311585
3988,서울특별시 강동구 상암로15길 34,37.5501691,127.1315586
3989,서울특별시 강동구 고덕로 131,37.5563679,127.1419695
4059,서울특별시 강동구 암사13길 7,37.5523392,127.1363943
4061,서울특별시 강동구 상암로3길 77,37.5541058,127.1271601
4072,서울특별시 강동구 고덕로24가길 4,37.5532526,127.1357454
4074,서울특별시 강동구 상암로 11,37.5504248,127.1288335
4132,서울특별시 강동구 구천면로 365-13,37.5512738,127.1389417
4138,서울특별시 강동구 암사19길 25,37.5520135,127.140409
4144,서울특별시 강동구 올림픽로104길 32,37.5551959,127.131283
4145,서울특별시 강동구 고덕로23길 9,37.5551479,127.1349415
4146,서울특별시 강동구 암사길 35,37.552111,127.1331714
4147,서울특별시 강동구 구천면로47가길 14-38,37.5500165,127.1343319
4148,서울특별시 강동구 고덕로 47,37.5549249,127.1304554
4149,서울특별시 강동구 올림픽로104길 14,37.5553891,127.1303662
